game_id,game_date,period,stint_id,home_team_id,away_team_id,home_lineup,away_lineup,home_possessions,away_possessions,n_pos,home_points,away_points,start_game_clock,end_game_clock,seconds_played
0021600001,2016-10-25,1,1,1610612739,1610612752,2544_2747_201567_202681_202684,2546_201149_201565_201584_204001,14,14,28,14,12,0,3950,395
0021600001,2016-10-25,1,4,1610612739,1610612752,2210_2544_2747_202681_202684,2546_201584_201943_203124_204001,1,2,3,1,0,3950,4550,60
0021600001,2016-10-25,1,6,1610612739,1610612752,2210_2544_202681_202684_202697,2546_201584_201943_202498_203124,2,2,4,4,4,4550,5360,81
0021600001,2016-10-25,1,8,1610612739,1610612752,2210_2399_201567_202684_202697,2546_201584_201943_202498_203124,3,4,7,4,0,5360,6200,84
0021600001,2016-10-25,1,10,1610612739,1610612752,2210_2399_201567_202684_202697,201943_202498_203124_203200_1626195,2,2,4,1,2,6320,6800,48
0021600001,2016-10-25,1,11,1610612739,1610612752,2210_2399_101112_201567_202697,201943_202498_203124_203200_1626195,1,0,1,1,0,6800,7110,31
0021600001,2016-10-25,1,14,1610612739,1610612752,2399_2544_101112_201567_202681,201584_201943_202498_203200_1626195,2,0,2,3,0,7110,7200,9
0021600001,2016-10-25,2,15,1610612739,1610612752,2210_2399_2544_101112_202681,201943_202498_203124_203200_1626195,5,4,9,4,3,14400,15840,144
0021600001,2016-10-25,2,16,1610612739,1610612752,2210_2399_2544_101112_202681,201943_202498_203124_203200_204001,0,1,1,0,1,15840,15930,9
0021600001,2016-10-25,2,17,1610612739,1610612752,2210_2399_2544_101112_202681,201565_202498_203124_203200_204001,3,2,5,2,2,15930,16440,51
0021600001,2016-10-25,2,18,1610612739,1610612752,2210_2399_2544_101112_202681,2546_201565_202498_203200_204001,1,2,3,0,0,16440,16950,51
0021600001,2016-10-25,2,22,1610612739,1610612752,2544_2747_202681_202684_202697,2546_201149_201565_203200_204001,4,4,8,5,6,16950,17980,103
0021600001,2016-10-25,2,23,1610612739,1610612752,2210_2399_2544_101112_202681,2546_201565_202498_203200_204001,1,0,1,0,0,16940,16940,0
