game_id,game_date,period,stint_id,home_team_id,away_team_id,home_lineup,away_lineup,home_possessions,away_possessions,n_pos,home_points,away_points,start_game_clock,end_game_clock,seconds_played
0021800001,2018-10-16,1,1,1610612738,1610612755,201143_202330_202681_1627759_1628369,203496_203954_203967_1627732_1628365,11,10,21,7,8,0,3090,309
0021800001,2018-10-16,1,3,1610612738,1610612755,201143_202330_202681_1627759_1628369,101161_200755_203496_1627732_1628365,2,3,5,4,0,3090,3610,52
0021800001,2018-10-16,1,5,1610612738,1610612755,201143_202681_202694_1626179_1627759,101161_200755_203496_1627732_1628365,4,3,7,3,2,3610,4530,92
0021800001,2018-10-16,1,6,1610612738,1610612755,201143_202681_202694_1626179_1627759,101161_200755_204456_1627732_1628365,2,1,3,4,1,4530,4930,40
0021800001,2018-10-16,1,8,1610612738,1610612755,201143_202694_203935_1626179_1627759,200755_203954_204456_1627732_1628365,3,2,5,3,3,4930,5470,54
0021800001,2018-10-16,1,11,1610612738,1610612755,202694_203382_203935_1626179_1628369,200755_203954_203967_204456_1627732,8,7,15,0,7,5470,7200,173
0021800001,2018-10-16,2,12,1610612738,1610612755,202330_203382_203935_1626179_1628369,200755_203954_203967_204456_1628365,2,2,4,4,0,14400,15130,73
0021800001,2018-10-16,2,13,1610612738,1610612755,202330_203382_203935_1626179_1628369,200755_203954_204456_1627732_1628365,3,1,4,5,0,15130,15940,81
0021800001,2018-10-16,2,15,1610612738,1610612755,202330_203382_203935_1626179_1628369,203496_203954_1627732_1628365_1629013,6,6,12,2,7,15940,17350,141
0021800001,2018-10-16,2,16,1610612738,1610612755,202330_203382_203935_1626179_1628369,200755_203954_204456_1627732_1628365,0,1,1,0,0,15490,15490,0
0021800001,2018-10-16,2,21,1610612738,1610612755,201143_202681_202694_203935_1627759,101161_203496_1627732_1628365_1629013,5,5,10,6,6,17630,19140,151
0021800001,2018-10-16,2,23,1610612738,1610612755,201143_202681_202694_203935_1627759,200755_203496_203954_1627732_1628365,1,2,3,0,0,19140,19370,23
0021800001,2018-10-16,2,25,1610612738,1610612755,201143_202681_202694_203935_1627759,200755_203496_203954_1627732_1628365,6,6,12,5,6,19410,20820,141
0021800001,2018-10-16,2,27,1610612738,1610612755,201143_202681_1626179_1627759_1628369,200755_203496_203954_1627732_1628365,4,2,6,4,2,20820,21600,78
0021800001,2018-10-16,3,29,1610612738,1610612755,201143_202681_203382_1627759_1628369,200755_203496_203954_203967_1627732,9,8,17,14,5,28800,31070,227
0021800001,2018-10-16,3,30,1610612738,1610612755,201143_202681_203382_1627759_1628369,200755_203496_203954_204456_1627732,2,3,5,0,7,31070,31990,92
0021800001,2018-10-16,3,31,1610612738,1610612755,201143_202330_202681_1627759_1628369,200755_203496_203954_204456_1627732,4,3,7,2,3,31990,32780,79
0021800001,2018-10-16,3,34,1610612738,1610612755,201143_202330_203935_1626179_1628369,101161_200755_203496_204456_1627732,3,2,5,1,2,32780,33660,88
0021800001,2018-10-16,3,36,1610612738,1610612755,202330_203935_1626179_1628369_1628464,101161_203496_204456_1627732_1629013,1,1,2,2,0,33660,33950,29
0021800001,2018-10-16,3,38,1610612738,1610612755,202330_203935_1626179_1628369_1628464,101161_203967_204456_1628365_1629013,0,0,0,0,1,34070,34090,2
0021800001,2018-10-16,3,39,1610612738,1610612755,202330_202694_203935_1626179_1628464,101161_203967_204456_1628365_1629013,4,4,8,6,6,34090,35270,118
0021800001,2018-10-16,3,41,1610612738,1610612755,202330_202694_203382_203935_1626179,203954_203967_204456_1628365_1629013,0,1,1,1,0,35270,35550,28
0021800001,2018-10-16,3,42,1610612738,1610612755,202330_202694_203382_203935_1626179,203496_203954_204456_1628365_1629013,3,1,4,4,0,35550,36000,45
0021800001,2018-10-16,4,44,1610612738,1610612755,202681_202694_203382_1626179_1627759,203496_203954_204456_1627732_1629013,2,2,4,5,1,43200,43830,63
0021800001,2018-10-16,4,45,1610612738,1610612755,202681_202694_203382_1626179_1627759,200755_203496_203954_204456_1627732,4,4,8,5,3,43830,45080,125
0021800001,2018-10-16,4,46,1610612738,1610612755,202681_202694_203382_1626179_1627759,200755_203496_203954_203967_1627732,1,2,3,2,2,45080,45610,53
0021800001,2018-10-16,4,47,1610612738,1610612755,202330_202681_202694_203382_1627759,200755_203496_203954_203967_1627732,1,1,2,0,2,45610,45860,25
0021800001,2018-10-16,4,48,1610612738,1610612755,201143_202330_202681_202694_1627759,200755_203496_203954_203967_1627732,4,4,8,5,7,45860,46810,95
0021800001,2018-10-16,4,51,1610612738,1610612755,201143_202330_202681_203935_1628369,200755_203954_203967_1627732_1629013,0,1,1,0,2,46810,46960,15
0021800001,2018-10-16,4,52,1610612738,1610612755,201143_202330_202681_203935_1628369,200755_203954_203967_204456_1627732,2,3,5,0,1,46960,47720,76
0021800001,2018-10-16,4,54,1610612738,1610612755,201143_202330_203935_1626179_1628369,203954_203967_204456_1627732_1629013,2,3,5,2,1,47720,48530,81
0021800001,2018-10-16,4,56,1610612738,1610612755,201143_202330_203935_1626179_1628369,200755_203496_203954_203967_1627732,2,2,4,4,2,48530,48990,46
0021800001,2018-10-16,4,57,1610612738,1610612755,201143_202330_202681_203935_1628369,200755_203954_203967_1627732_1629013,1,0,1,0,0,46940,46940,0
0021800001,2018-10-16,4,58,1610612738,1610612755,201143_202330_203935_1626179_1628369,200755_203496_203954_203967_1627732,2,1,3,3,0,49260,49530,27
0021800001,2018-10-16,4,65,1610612738,1610612755,203935_1626179_1627824_1628400_1628464,101161_204456_1627732_1627788_1628413,2,2,4,0,0,49530,49860,33
0021800001,2018-10-16,4,67,1610612738,1610612755,202954_1626179_1627824_1628400_1628464,101161_204456_1627788_1628413_1629013,0,1,1,0,0,49910,49940,3
0021800001,2018-10-16,4,69,1610612738,1610612755,202954_1626179_1627824_1628400_1628464,101161_204456_1627788_1628413_1629013,1,2,3,2,0,50020,50400,38
0021800010,2018-10-17,1,1,1610612759,1610612750,200746_200752_201942_1627751_1627854,201952_201959_202710_203952_1626157,11,10,21,12,7,0,2800,280
0021800010,2018-10-17,1,2,1610612759,1610612750,2200_200746_200752_201942_1627854,201952_201959_202710_203952_1626157,2,2,4,2,1,2800,3330,53
0021800010,2018-10-17,1,3,1610612759,1610612750,2200_200746_200752_201942_201988,201952_201959_202710_203952_1626157,1,0,1,3,0,3330,3610,28
0021800010,2018-10-17,1,5,1610612759,1610612750,2200_200746_201158_201942_201988,201565_201952_201959_203952_1626157,4,5,9,5,6,3610,5030,142
0021800010,2018-10-17,1,8,1610612759,1610612750,2200_200746_200752_201158_201988,201565_203476_203952_1626145_1626157,5,4,9,4,7,5030,6230,120
0021800010,2018-10-17,1,10,1610612759,1610612750,2200_200752_201158_201967_201988,201229_201565_203476_203952_1626145,3,2,5,4,2,6230,7110,88
0021800010,2018-10-17,1,11,1610612759,1610612750,200746_200752_201158_201967_201988,201229_201565_203476_203952_1626145,1,2,3,1,0,7110,7200,9
0021800010,2018-10-17,2,12,1610612759,1610612750,2200_201158_201967_202722_1627854,201229_201565_202710_203476_1626145,3,3,6,0,4,14400,15240,84
0021800010,2018-10-17,2,13,1610612759,1610612750,2200_201942_201967_202722_1627854,201229_201565_202710_203476_1626145,2,2,4,0,2,15240,15780,54
0021800010,2018-10-17,2,15,1610612759,1610612750,200746_201158_201942_202722_1627854,201229_201565_202710_203476_1626145,6,5,11,9,3,15780,17570,179
0021800010,2018-10-17,2,17,1610612759,1610612750,200746_201158_201942_201988_202722,201229_201565_201952_202710_203476,1,1,2,2,0,17570,17920,35
0021800010,2018-10-17,2,20,1610612759,1610612750,200746_200752_201158_201942_201988,201229_201952_202710_203952_1626157,3,3,6,2,4,17920,18920,100
0021800010,2018-10-17,2,21,1610612759,1610612750,200746_200752_201942_201988_202722,201229_201952_202710_203952_1626157,2,3,5,2,5,18920,19700,78
0021800010,2018-10-17,2,22,1610612759,1610612750,200746_200752_201942_201988_202722,201229_201565_201952_203952_1626157,1,1,2,1,3,19700,20030,33
0021800010,2018-10-17,2,23,1610612759,1610612750,200746_201942_201988_202722_1627854,201229_201565_201952_203952_1626157,2,1,3,3,2,20030,20310,28
0021800010,2018-10-17,2,25,1610612759,1610612750,2200_200746_201942_201988_1627854,201229_201565_201952_203476_203952,4,3,7,6,4,20310,21540,123
