game_id,game_date,period,stint_id,home_team_id,away_team_id,home_lineup,away_lineup,home_possessions,away_possessions,n_pos,home_points,away_points,start_game_clock,end_game_clock,seconds_played
0022000010,2020-12-23,1,14,1610612739,1610612766,1626204_1626224_1629012_1629685_1629731,202687_1628984_1628998_1629023_1630163,2,4,6,0,2,6390,7200,81
0022000010,2020-12-23,2,15,1610612739,1610612766,203083_1626204_1628422_1629012_1629685,1628970_1628984_1628998_1629023_1629667,4,4,8,8,4,14400,15770,137
0022000010,2020-12-23,2,17,1610612739,1610612766,203083_1626204_1628422_1629012_1630171,203469_1628970_1628984_1628998_1629667,3,3,6,2,2,15770,16490,72
0022000010,2020-12-23,2,18,1610612739,1610612766,203083_1626204_1628422_1629012_1630171,202330_203469_1628984_1628998_1629667,4,5,9,8,7,16490,17740,125
0022000010,2020-12-23,2,24,1610612739,1610612766,201580_1628422_1629636_1629731_1630171,202330_203469_1626179_1629023_1630163,5,3,8,7,4,17740,18970,123
0022000010,2020-12-23,2,25,1610612739,1610612766,201580_1628422_1629636_1629731_1630171,202330_202687_1626179_1629023_1630163,1,2,3,2,0,18970,19460,49
0022000010,2020-12-23,2,27,1610612739,1610612766,201580_1629012_1629636_1629731_1630171,202330_202687_1626179_1628984_1629023,1,0,1,2,0,19460,19630,17
0022000010,2020-12-23,2,28,1610612739,1610612766,201580_1628422_1629636_1629731_1630171,202330_203469_1626179_1629023_1630163,0,1,1,0,0,18940,18940,0
0022000010,2020-12-23,2,29,1610612739,1610612766,201580_1629012_1629636_1629731_1630171,202330_202687_1626179_1628984_1629023,2,2,4,4,0,19750,20300,55
0022000010,2020-12-23,2,30,1610612739,1610612766,201580_1626204_1629012_1629636_1630171,202330_202687_1626179_1628984_1629023,4,5,9,8,4,20300,21550,125
0022000010,2020-12-23,2,33,1610612739,1610612766,1626204_1629012_1629636_1629731_1630171,202330_202687_1626179_1628984_1629023,0,2,2,0,0,21570,21600,3
0022000010,2020-12-23,3,34,1610612739,1610612766,203083_1626204_1629012_1629636_1630171,202330_203469_1626179_1628984_1629023,12,12,24,14,21,28800,32710,391
0022000010,2020-12-23,3,40,1610612739,1610612766,201580_1626204_1626224_1629636_1629685,202330_202687_1626179_1628970_1630163,2,3,5,0,3,32710,33180,47
0022000010,2020-12-23,3,41,1610612739,1610612766,201580_1626224_1629636_1629685_1629731,202330_202687_1626179_1628970_1630163,4,4,8,6,7,33180,34080,90
0022000010,2020-12-23,3,44,1610612739,1610612766,201580_1626224_1629012_1629685_1629731,202330_202687_1626179_1628970_1630163,0,1,1,0,0,34110,34270,16
0022000010,2020-12-23,3,45,1610612739,1610612766,201580_1626224_1629012_1629716_1629731,202330_202687_1626179_1628970_1630163,1,0,1,0,0,34270,34280,1
0022000010,2020-12-23,3,46,1610612739,1610612766,201580_1626224_1628422_1629012_1629731,202330_202687_1626179_1628970_1630163,4,4,8,5,3,34440,35270,83
0022000010,2020-12-23,3,49,1610612739,1610612766,203083_1626224_1628422_1629012_1629731,202687_1628970_1628984_1628998_1630163,0,1,1,0,2,35270,35590,32
0022000010,2020-12-23,3,51,1610612739,1610612766,203083_1626224_1628422_1629012_1629731,202687_1628970_1628984_1628998_1630163,3,1,4,3,0,35590,36000,41
0022000010,2020-12-23,4,52,1610612739,1610612766,203083_1626224_1628422_1629012_1629731,202687_1626179_1628970_1628984_1628998,3,4,7,4,5,43200,44360,116
0022000010,2020-12-23,4,56,1610612739,1610612766,203083_1626204_1626224_1629636_1630171,203469_1626179_1628970_1628984_1628998,3,3,6,5,0,44450,45230,78
0022000010,2020-12-23,4,57,1610612739,1610612766,203083_1626224_1628422_1629012_1629731,202687_1626179_1628970_1628984_1628998,1,0,1,0,0,44450,44450,0
0022000010,2020-12-23,4,59,1610612739,1610612766,203083_1626204_1626224_1629636_1630171,202330_202687_1626179_1628984_1628998,1,3,4,0,3,45230,46090,86
0022000010,2020-12-23,4,61,1610612739,1610612766,201580_1626204_1629012_1629636_1630171,202330_202687_1626179_1628984_1628998,5,7,12,9,7,46200,47750,155
0022000010,2020-12-23,4,62,1610612739,1610612766,203083_1626204_1629012_1629636_1630171,202330_202687_1626179_1628984_1628998,2,1,3,3,3,47750,48070,32
0022000010,2020-12-23,4,63,1610612739,1610612766,203083_1626204_1629012_1629636_1630171,202330_202687_1626179_1628970_1628984,4,4,8,3,5,48070,48950,88
0022000010,2020-12-23,4,64,1610612739,1610612766,203083_1626204_1629012_1629636_1630171,202330_1626179_1628970_1628984_1628998,3,6,9,2,11,48950,50310,136
0022000010,2020-12-23,4,66,1610612739,1610612766,1626204_1626224_1628422_1629012_1629636,202330_1626179_1628970_1628984_1628998,0,0,0,1,0,50310,50320,1
0022000010,2020-12-23,4,67,1610612739,1610612766,1626204_1628422_1629012_1629636_1630171,202330_1626179_1628970_1628984_1628998,2,0,2,1,0,50320,50400,8
0022000010,2020-12-23,4,68,1610612739,1610612766,203083_1626204_1629012_1629636_1630171,202330_1626179_1628970_1628984_1628998,1,0,1,0,0,50170,50170,0
0022000100,2021-01-04,1,1,1610612740,1610612754,202339_203500_1627742_1628366_1629627,203506_1626167_1627734_1627763_1628988,11,9,20,10,8,0,2800,280
0022000100,2021-01-04,1,2,1610612740,1610612754,202339_203500_1627742_1628366_1629627,203200_203506_1627734_1627763_1628988,3,3,6,5,5,2800,3930,113
0022000100,2021-01-04,1,4,1610612740,1610612754,200755_203500_1627742_1628366_1628404,203200_203506_1627734_1627763_1628988,1,2,3,3,1,3930,4450,52
0022000100,2021-01-04,1,5,1610612740,1610612754,200755_203500_1627742_1628366_1628404,203200_203506_203926_1627734_1627763,3,4,7,2,7,4450,5330,88
0022000100,2021-01-04,1,6,1610612740,1610612754,200755_1627742_1628366_1628404_1629637,203200_203506_203926_1627734_1627763,2,2,4,1,5,5330,6160,83
0022000100,2021-01-04,1,10,1610612740,1610612754,200755_202339_1627742_1628404_1629637,203200_203926_204456_1626167_1628988,4,4,8,3,0,6160,7200,104
0022000100,2021-01-04,2,11,1610612740,1610612754,200755_202339_1628404_1629627_1629637,203200_203926_204456_1627734_1628988,3,4,7,4,0,14400,15350,95
0022000100,2021-01-04,2,12,1610612740,1610612754,200755_202339_1628404_1629627_1629637,203200_203926_203960_204456_1627734,8,7,15,6,6,15350,17120,177
0022000100,2021-01-04,2,13,1610612740,1610612754,200755_202339_1628404_1629627_1629637,203200_203926_203960_204456_1626167,2,2,4,3,3,17120,17710,59
0022000100,2021-01-04,2,16,1610612740,1610612754,202339_1628366_1628404_1629627_1629637,203200_203506_203960_204456_1627763,0,0,0,1,0,17710,17710,0
0022000100,2021-01-04,2,19,1610612740,1610612754,202339_1628366_1628404_1629627_1629638,203200_203506_203960_204456_1627763,3,2,5,3,0,17740,18430,69
0022000100,2021-01-04,2,20,1610612740,1610612754,202339_1628366_1628404_1629627_1629638,203200_203506_204456_1626167_1627763,4,4,8,2,4,18430,19490,106
0022000100,2021-01-04,2,22,1610612740,1610612754,202339_203500_1627742_1628366_1629638,203200_203506_204456_1626167_1627763,0,1,1,0,3,19520,19910,39
0022000100,2021-01-04,2,25,1610612740,1610612754,200755_1627742_1628366_1629637_1629638,203200_203506_203960_204456_1627763,3,1,4,3,2,19910,20450,54
0022000100,2021-01-04,2,27,1610612740,1610612754,200755_1627742_1628366_1629637_1629638,203200_203506_203960_204456_1627763,2,3,5,2,7,20600,21240,64
0022000100,2021-01-04,2,28,1610612740,1610612754,200755_1627742_1628366_1629627_1629638,203200_203506_203960_204456_1627763,1,1,2,2,1,21240,21310,7
0022000100,2021-01-04,2,31,1610612740,1610612754,1627742_1628366_1628404_1629627_1629638,203200_203506_203960_204456_1627763,3,1,4,1,1,21310,21600,29
0022000100,2021-01-04,3,32,1610612740,1610612754,202339_203500_1627742_1628366_1629627,203506_1626167_1627734_1627763_1628988,5,6,11,9,3,28800,30840,204
0022000100,2021-01-04,3,33,1610612740,1610612754,202339_203500_1627742_1628366_1629627,203200_203506_1627734_1627763_1628988,6,6,12,10,11,30840,32610,177
0022000100,2021-01-04,3,35,1610612740,1610612754,200755_203500_1627742_1628366_1628404,203200_203506_1627734_1627763_1628988,4,3,7,4,4,32610,34110,150
0022000100,2021-01-04,3,37,1610612740,1610612754,200755_203500_1627742_1628366_1628404,203200_203926_204456_1627734_1627763,1,0,1,0,0,34110,34180,7
0022000100,2021-01-04,3,40,1610612740,1610612754,200755_203500_1627742_1628366_1628404,203200_203506_1627734_1627763_1628988,0,1,1,0,0,33640,33660,2
0022000100,2021-01-04,3,41,1610612740,1610612754,200755_202339_1627742_1628404_1629637,203200_203926_204456_1627734_1627763,8,6,14,3,8,34410,36000,159
0022000100,2021-01-04,4,42,1610612740,1610612754,200755_202339_1628404_1629627_1629638,203200_203926_204456_1627734_1627763,9,9,18,10,13,43200,45890,269
0022000100,2021-01-04,4,44,1610612740,1610612754,200755_202339_203500_1627742_1629627,203200_203926_204456_1627734_1627763,1,1,2,1,0,45890,46060,17
0022000100,2021-01-04,4,45,1610612740,1610612754,200755_203500_1627742_1628366_1629627,203200_203926_204456_1627734_1627763,5,4,9,8,2,46060,47180,112
0022000100,2021-01-04,4,47,1610612740,1610612754,200755_203500_1627742_1628366_1629627,203200_203506_1626167_1627734_1627763,3,2,5,7,0,47180,48140,96
0022000100,2021-01-04,4,48,1610612740,1610612754,200755_203500_1627742_1628366_1629627,203200_203506_203926_1626167_1627763,10,9,19,3,12,48140,50400,226
0022000100,2021-01-04,4,50,1610612740,1610612754,203500_1627742_1628366_1628404_1629637,203200_203506_203926_1626167_1627763,1,0,1,0,0,50400,50400,0
0022000100,2021-01-04,5,51,1610612740,1610612754,200755_203500_1627742_1628366_1628404,203200_203506_203926_1626167_1627763,3,3,6,4,4,57600,58680,108
0022000100,2021-01-04,5,52,1610612740,1610612754,202339_203500_1627742_1628366_1628404,203200_203506_203926_1626167_1627763,4,5,9,2,6,58680,59940,126
0022000100,2021-01-04,5,54,1610612740,1610612754,200755_203500_1627742_1628366_1629627,203200_203506_203926_1626167_1627763,1,0,1,2,0,59940,59980,4
0022000100,2021-01-04,5,58,1610612740,1610612754,202339_203500_1627742_1628366_1629627,203200_203506_203926_203960_1627763,1,3,4,2,2,60120,60600,48
0022001000,2021-05-06,1,1,1610612754,1610612737,203926_1627734_1627747_1628988_1629052,203503_203991_203992_1628381_1629027,9,8,17,13,8,0,2290,229
0022001000,2021-05-06,1,2,1610612754,1610612737,203926_1627734_1627747_1628988_1629052,201568_203503_203991_203992_1629027,10,9,19,11,10,2290,4880,259
0022001000,2021-05-06,1,5,1610612754,1610612737,203926_1627734_1627747_1628988_1629052,201568_203524_1628989_1629027_1630168,1,3,4,2,3,4880,5680,80
0022001000,2021-05-06,1,7,1610612754,1610612737,204456_1627734_1627747_1628988_1629052,101150_201568_203524_1628989_1630168,2,1,3,5,1,5680,6160,48
0022001000,2021-05-06,1,8,1610612754,1610612737,203200_204456_1627734_1627747_1628988,101150_201568_203524_1628989_1630168,4,7,11,5,4,6160,7200,104
0022001000,2021-05-06,2,9,1610612754,1610612737,203200_204456_1627734_1627747_1628988,101150_201568_203524_1628381_1628989,2,1,3,2,3,14400,14920,52
0022001000,2021-05-06,2,10,1610612754,1610612737,203200_204456_1627747_1628988_1629048,101150_201568_203524_1628381_1628989,1,1,2,2,2,14920,15290,37
0022001000,2021-05-06,2,11,1610612754,1610612737,203200_204456_1627747_1629048_1629103,101150_201568_203524_1628381_1628989,4,5,9,9,9,15290,16610,132
0022001000,2021-05-06,2,12,1610612754,1610612737,203200_203926_204456_1629048_1629103,101150_201568_203524_1628381_1628989,1,2,3,2,1,16610,16840,23
0022001000,2021-05-06,2,13,1610612754,1610612737,203200_203926_204456_1629048_1629103,101150_201568_203992_1628381_1628989,4,2,6,5,2,16870,17470,60
0022001000,2021-05-06,2,15,1610612754,1610612737,203200_203926_204456_1629048_1629103,203991_203992_1628381_1628989_1629027,1,2,3,2,4,17470,18080,61
0022001000,2021-05-06,2,16,1610612754,1610612737,203926_204456_1627734_1629048_1629103,203991_203992_1628381_1628989_1629027,3,2,5,6,0,18080,18720,64
0022001000,2021-05-06,2,18,1610612754,1610612737,203926_204456_1627734_1629048_1629103,201568_203503_203991_203992_1629027,2,3,5,0,5,18720,19650,93
0022001000,2021-05-06,2,21,1610612754,1610612737,203926_1627734_1627747_1628988_1629052,201568_203503_203991_203992_1629027,8,7,15,8,6,19650,21600,195
0022001000,2021-05-06,3,22,1610612754,1610612737,203926_1627734_1627747_1628988_1629052,203991_203992_1628381_1628989_1629027,15,14,29,17,22,28800,33300,450
0022001000,2021-05-06,3,23,1610612754,1610612737,203926_1627734_1627747_1628988_1629052,203503_203991_203992_1628381_1629027,3,3,6,2,5,33300,34030,73
0022001000,2021-05-06,3,26,1610612754,1610612737,203200_204456_1627734_1627747_1628988,201568_203503_203991_203992_1629027,1,0,1,2,0,34030,34140,11
0022001000,2021-05-06,3,27,1610612754,1610612737,203200_204456_1627734_1627747_1628988,201568_203503_203992_1629027_1630168,4,5,9,11,9,34140,35360,122
0022001000,2021-05-06,3,30,1610612754,1610612737,203200_204456_1627734_1627747_1628988,101150_201568_203503_1629027_1630168,1,0,1,0,1,35380,35460,8
0022001000,2021-05-06,3,31,1610612754,1610612737,203200_204456_1627734_1627747_1629103,101150_201568_203503_1629027_1630168,4,3,7,6,1,35460,36000,54
0022001000,2021-05-06,4,32,1610612754,1610612737,203200_204456_1627734_1627747_1629103,101150_201568_203992_1628381_1628989,4,4,8,2,7,43200,44400,120
0022001000,2021-05-06,4,33,1610612754,1610612737,203200_204456_1627747_1629048_1629103,101150_201568_203992_1628381_1628989,1,2,3,0,5,44400,45040,64
0022001000,2021-05-06,4,34,1610612754,1610612737,203200_203926_204456_1629048_1629103,101150_201568_203992_1628381_1628989,1,1,2,0,2,45040,45270,23
0022001000,2021-05-06,4,35,1610612754,1610612737,203200_203926_204456_1627734_1629048,101150_201568_203992_1628381_1628989,2,3,5,2,1,45270,46080,81
0022001000,2021-05-06,4,36,1610612754,1610612737,203200_203926_204456_1627734_1629048,101150_201568_203991_203992_1628989,2,1,3,2,0,46080,46330,25
0022001000,2021-05-06,4,38,1610612754,1610612737,203200_204456_1627734_1627747_1629048,101150_201568_203991_203992_1629027,3,3,6,6,3,46330,47150,82
0022001000,2021-05-06,4,40,1610612754,1610612737,203200_204456_1627734_1627747_1629048,203991_203992_1628381_1628989_1629027,3,4,7,0,5,47150,48350,120
0022001000,2021-05-06,4,41,1610612754,1610612737,203200_204456_1627734_1627747_1628988,203991_203992_1628381_1628989_1629027,3,3,6,2,2,48350,49350,100
0022001000,2021-05-06,4,42,1610612754,1610612737,203200_1627734_1627747_1628988_1629052,203991_203992_1628381_1628989_1629027,3,2,5,5,3,49350,50090,74
0022001000,2021-05-06,4,43,1610612754,1610612737,203200_1627734_1627747_1628988_1629052,201568_203992_1628381_1628989_1629027,1,2,3,2,2,50090,50220,13
0022001000,2021-05-06,4,44,1610612754,1610612737,203200_204456_1627734_1627747_1628988,201568_203992_1628381_1628989_1629027,1,2,3,2,0,50220,50400,18
0022001001,2021-05-06,1,1,1610612744,1610612760,201939_203110_203145_203952_1626172,1629647_1629650_1629652_1629676_1630177,14,14,28,14,12,0,4050,405
0022001001,2021-05-06,1,3,1610612744,1610612760,201939_203110_203952_1629308_1629673,1629647_1629650_1629652_1629676_1630177,2,2,4,5,0,4050,4610,56
0022001001,2021-05-06,1,4,1610612744,1610612760,201939_203110_203952_1629308_1629673,1629647_1629650_1629652_1630177_1630221,1,0,1,3,0,4610,4770,16
0022001001,2021-05-06,1,5,1610612744,1610612760,201939_203110_1628539_1629308_1629673,1629647_1629650_1629652_1630177_1630221,1,1,2,0,3,4770,5020,25
0022001001,2021-05-06,1,6,1610612744,1610612760,201939_203110_1628539_1629308_1629673,1628396_1629647_1629652_1630177_1630221,0,1,1,1,0,5020,5250,23
0022001001,2021-05-06,1,7,1610612744,1610612760,201939_203110_1628539_1629308_1629673,1628396_1629647_1629660_1630177_1630221,2,1,3,3,0,5250,5600,35
0022001001,2021-05-06,1,8,1610612744,1610612760,201939_203110_1628539_1629308_1629673,1628396_1629660_1630177_1630221_1630466,1,1,2,3,3,5600,5990,39
0022001001,2021-05-06,1,9,1610612744,1610612760,201939_1626172_1628539_1629308_1629673,1628396_1629660_1630177_1630221_1630466,4,4,8,2,5,5990,6920,93
0022001001,2021-05-06,1,10,1610612744,1610612760,201939_203952_1626172_1628539_1629308,1628396_1629660_1630177_1630221_1630466,0,2,2,0,1,6920,7200,28
0022001001,2021-05-06,2,11,1610612744,1610612760,203952_1626172_1628539_1629308_1629673,1628396_1629660_1629718_1630221_1630466,1,1,2,0,0,14400,14790,39
0022001001,2021-05-06,2,12,1610612744,1610612760,203145_203952_1626172_1629308_1629673,1628396_1629660_1629718_1630221_1630466,7,6,13,7,4,14790,16780,199
0022001001,2021-05-06,2,13,1610612744,1610612760,203110_203145_203952_1629308_1629673,1628396_1629660_1629718_1630221_1630466,4,3,7,4,5,16780,18070,129
0022001001,2021-05-06,2,14,1610612744,1610612760,201939_203110_203145_1629308_1629673,1628396_1629660_1629718_1630221_1630466,2,3,5,3,7,18070,18720,65
0022001001,2021-05-06,2,16,1610612744,1610612760,201939_203110_203145_1629308_1629673,1629650_1629660_1629676_1629718_1630466,3,2,5,3,0,18720,19210,49
0022001001,2021-05-06,2,20,1610612744,1610612760,201939_203110_203145_203952_1629308,1629647_1629650_1629652_1629676_1630177,1,1,2,2,2,19210,19710,50
0022001001,2021-05-06,2,21,1610612744,1610612760,201939_203110_203145_203952_1626172,1629647_1629650_1629652_1629676_1630177,0,1,1,2,0,19710,19810,10
0022001001,2021-05-06,2,22,1610612744,1610612760,201939_203110_203145_203952_1626172,1629647_1629650_1629660_1629676_1630177,8,7,15,9,7,19810,21600,179
0022001001,2021-05-06,3,23,1610612744,1610612760,201939_203110_203145_203952_1626172,1629647_1629650_1629652_1629676_1630177,11,11,22,9,11,28800,32230,343
0022001001,2021-05-06,3,24,1610612744,1610612760,201939_203110_203145_203952_1629308,1629647_1629650_1629652_1629676_1630177,3,3,6,2,4,32230,33060,83
0022001001,2021-05-06,3,26,1610612744,1610612760,201939_203110_203952_1629308_1629673,1629647_1629650_1629652_1630177_1630221,3,3,6,6,2,33060,34160,110
0022001001,2021-05-06,3,28,1610612744,1610612760,201939_203110_1628539_1629308_1629673,1628396_1629647_1629652_1630177_1630221,7,5,12,8,6,34160,35430,127
0022001001,2021-05-06,3,29,1610612744,1610612760,201939_1626172_1628539_1629308_1629673,1628396_1629652_1629660_1630221_1630466,3,2,5,2,0,35580,36000,42
0022001001,2021-05-06,4,33,1610612744,1610612760,203952_1626172_1628539_1629308_1629673,1628396_1629660_1629718_1630221_1630466,7,9,16,10,9,43200,46090,289
0022001001,2021-05-06,4,35,1610612744,1610612760,203110_203145_1628539_1629308_1629673,1628396_1629660_1629718_1630221_1630466,1,1,2,1,0,46090,46590,50
0022001001,2021-05-06,4,37,1610612744,1610612760,203110_203145_1628539_1629308_1629673,1628396_1629647_1629660_1629676_1630466,2,2,4,1,2,46590,47130,54
0022001001,2021-05-06,4,39,1610612744,1610612760,201939_203110_203145_1628539_1629308,1629647_1629650_1629660_1629676_1630466,2,1,3,6,0,47130,47490,36
0022001001,2021-05-06,4,40,1610612744,1610612760,201939_203110_203145_1628539_1629308,1629647_1629650_1629676_1630177_1630466,1,1,2,2,0,47490,47880,39
0022001001,2021-05-06,4,42,1610612744,1610612760,203145_1628539_1629308_1629346_1630185,1629647_1629650_1629676_1630177_1630466,3,3,6,3,8,48010,49140,113
0022001001,2021-05-06,4,46,1610612744,1610612760,1628539_1629308_1629346_1629673_1630185,1629650_1629658_1629718_1630221_1630466,5,6,11,7,6,49140,50400,126
0022001002,2021-05-06,1,1,1610612746,1610612747,202331_202694_202695_202704_1627826,203076_203083_203484_1627936_1628398,13,13,26,18,11,0,3470,347
0022001002,2021-05-06,1,2,1610612746,1610612747,202331_202694_202695_202704_1627826,202083_203076_203083_203484_1627936,7,6,13,6,3,3470,5500,203
0022001002,2021-05-06,1,8,1610612746,1610612747,200765_201587_201976_202694_1627826,202083_202693_203484_1626149_1628398,2,2,4,3,0,5500,6370,87
0022001002,2021-05-06,1,10,1610612746,1610612747,200765_201587_201976_202326_1628379,202083_202693_203484_1626149_1628398,1,2,3,2,4,6370,6870,50
0022001002,2021-05-06,1,11,1610612746,1610612747,200765_201587_201976_202326_1628379,202083_202693_203463_1626149_1628398,1,2,3,0,2,6870,7200,33
0022001002,2021-05-06,2,12,1610612746,1610612747,200765_201587_201976_202326_1628379,202083_202693_203463_1626149_1628398,3,3,6,4,4,14400,15320,92
0022001002,2021-05-06,2,13,1610612746,1610612747,200765_201587_201976_202326_1628379,202693_203463_1626149_1627936_1628398,2,3,5,2,5,15320,15880,56
0022001002,2021-05-06,2,14,1610612746,1610612747,200765_201587_202326_202331_1628379,202693_203463_1626149_1627936_1628398,1,1,2,0,0,15880,16230,35
0022001002,2021-05-06,2,15,1610612746,1610612747,200765_201587_202326_202331_1628379,202693_203463_203484_1626149_1627936,3,2,5,7,0,16230,16810,58
0022001002,2021-05-06,2,16,1610612746,1610612747,200765_201587_202326_202331_1628379,201188_202693_203463_203484_1627936,1,2,3,2,2,16810,17220,41
0022001002,2021-05-06,2,17,1610612746,1610612747,200765_201587_202326_202331_202695,201188_202693_203463_203484_1627936,3,3,6,8,1,17220,17920,70
0022001002,2021-05-06,2,19,1610612746,1610612747,200765_201587_202326_202331_202695,201188_202083_203484_1627936_1628398,0,1,1,0,2,17920,18300,38
0022001002,2021-05-06,2,20,1610612746,1610612747,201587_202326_202331_202695_202704,201188_202083_203484_1627936_1628398,1,1,2,0,0,18300,18630,33
