game_id,game_date,period,stint_id,home_team_id,away_team_id,home_lineup,away_lineup,home_possessions,away_possessions,n_pos,home_points,away_points,start_game_clock,end_game_clock,seconds_played
0022300001,2023-11-03,1,1,1610612754,1610612739,1626167_1628971_1630167_1630169_1631097,1628378_1628386_1629622_1629636_1630596,11,11,22,17,11,0,3170,317
0022300001,2023-11-03,1,3,1610612754,1610612739,1626167_1627741_1628971_1630167_1630169,1627777_1628378_1629622_1629636_1630596,3,2,5,5,3,3380,4050,67
0022300001,2023-11-03,1,5,1610612754,1610612739,1627741_1629614_1630167_1630169_1630188,1627777_1628378_1629622_1629636_1630596,1,2,3,0,3,4050,4340,29
0022300001,2023-11-03,1,8,1610612754,1610612739,1627741_1629614_1630169_1630174_1630188,1627747_1627777_1628378_1630171_1630596,3,2,5,3,2,4340,5130,79
0022300001,2023-11-03,1,11,1610612754,1610612739,1627741_1629614_1630174_1630188_1631097,1627747_1627777_1628386_1629636_1630171,5,6,11,6,7,5130,6440,131
0022300001,2023-11-03,1,12,1610612754,1610612739,1627741_1629614_1630174_1630188_1631097,1627747_1627777_1629636_1629731_1630171,3,3,6,4,0,6440,7170,73
0022300001,2023-11-03,1,13,1610612754,1610612739,1628971_1629614_1630174_1630188_1631097,1627747_1627777_1629636_1629731_1630171,2,0,2,1,0,7170,7200,3
0022300001,2023-11-03,2,14,1610612754,1610612739,1627741_1629614_1630174_1630188_1631097,1627747_1627777_1629636_1629731_1630171,3,3,6,5,1,14400,15210,81
0022300001,2023-11-03,2,16,1610612754,1610612739,1627741_1629614_1630174_1630188_1631097,1627747_1627777_1628378_1630171_1630596,4,3,7,2,5,15300,16310,101
0022300001,2023-11-03,2,19,1610612754,1610612739,1626167_1628971_1630169_1630174_1631097,1627747_1627777_1628378_1630171_1630596,6,7,13,5,9,16310,18190,188
0022300001,2023-11-03,2,23,1610612754,1610612739,1626167_1627741_1628971_1630167_1630169,202684_1628378_1629622_1629636_1630171,1,1,2,0,0,18250,18560,31
0022300001,2023-11-03,2,25,1610612754,1610612739,1626167_1627741_1628971_1630167_1630169,202684_1628378_1629622_1629636_1630171,5,4,9,10,2,18190,19870,168
0022300001,2023-11-03,2,28,1610612754,1610612739,1626167_1627741_1628971_1630167_1630169,1627747_1627777_1628378_1629622_1630596,6,6,12,9,7,19870,21330,146
0022300001,2023-11-03,2,29,1610612754,1610612739,1626167_1627741_1628971_1630167_1630169,1627747_1628378_1629622_1630171_1630596,2,2,4,3,3,21330,21600,27
0022300001,2023-11-03,3,30,1610612754,1610612739,1626167_1628971_1630167_1630169_1631097,1628378_1628386_1629622_1629636_1630596,10,12,22,6,13,28800,32020,322
0022300001,2023-11-03,3,34,1610612754,1610612739,1626167_1629614_1630167_1630169_1631097,1627777_1628378_1629622_1629636_1630596,1,0,1,0,1,32040,32210,17
0022300001,2023-11-03,3,37,1610612754,1610612739,1627741_1629614_1630167_1630169_1630188,1627747_1627777_1628378_1629622_1630596,4,4,8,3,10,32210,33350,114
0022300001,2023-11-03,3,39,1610612754,1610612739,1627741_1628971_1629614_1630174_1630188,1627747_1627777_1628378_1629622_1630596,3,2,5,5,4,33350,34320,97
0022300001,2023-11-03,3,40,1610612754,1610612739,1627741_1628971_1629614_1630174_1630188,1627747_1627777_1629622_1629636_1630596,1,1,2,0,2,34320,34630,31
0022300001,2023-11-03,3,41,1610612754,1610612739,1627741_1628971_1629614_1630174_1630188,1627747_1627777_1628386_1629622_1629636,2,2,4,0,2,34710,35050,34
0022300001,2023-11-03,3,42,1610612754,1610612739,1627741_1628971_1629614_1630174_1630188,1627747_1627777_1628386_1629636_1630171,4,3,7,4,2,35050,36000,95
0022300001,2023-11-03,4,43,1610612754,1610612739,1627741_1628971_1629614_1630174_1630188,1627747_1627777_1628386_1629636_1630171,4,3,7,6,5,43200,44550,135
0022300001,2023-11-03,4,44,1610612754,1610612739,1627741_1628971_1629614_1630174_1630188,1627747_1627777_1629636_1630171_1630596,1,2,3,0,3,44550,44780,23
0022300001,2023-11-03,4,47,1610612754,1610612739,1626167_1628971_1630169_1630174_1631097,1627747_1627777_1629636_1630171_1630596,2,1,3,3,1,44780,45450,67
0022300001,2023-11-03,4,48,1610612754,1610612739,1626167_1628971_1630169_1630174_1631097,1627747_1627777_1628378_1630171_1630596,2,3,5,3,6,45450,46220,77
0022300001,2023-11-03,4,49,1610612754,1610612739,1626167_1628971_1630169_1630174_1631097,1627747_1628378_1629622_1630171_1630596,2,1,3,1,3,46220,46590,37
0022300001,2023-11-03,4,50,1610612754,1610612739,1626167_1627741_1628971_1630169_1630174,1627747_1628378_1629622_1630171_1630596,3,3,6,7,0,46590,47440,85
0022300001,2023-11-03,4,51,1610612754,1610612739,1626167_1627741_1628971_1630169_1630174,1627747_1628378_1629622_1629636_1630596,1,1,2,2,1,47440,47920,48
0022300001,2023-11-03,4,54,1610612754,1610612739,1626167_1627741_1628971_1630169_1630174,1628378_1628386_1629622_1629636_1630596,2,2,4,3,5,47940,49040,110
0022300001,2023-11-03,4,55,1610612754,1610612739,1626167_1627741_1628971_1630169_1630174,1627747_1628378_1628386_1629636_1630596,4,5,9,4,3,49040,50240,120
0022300001,2023-11-03,4,57,1610612754,1610612739,1626167_1628971_1629614_1630169_1630174,1627747_1628378_1629622_1629636_1630596,0,1,1,0,0,50240,50330,9
0022300001,2023-11-03,4,61,1610612754,1610612739,1626167_1627741_1628971_1630169_1630174,1627747_1628378_1628386_1629636_1630596,1,0,1,0,0,49450,49450,0
0022300001,2023-11-03,4,62,1610612754,1610612739,1626167_1627741_1628971_1629614_1630169,1628378_1628386_1629636_1630171_1630596,0,0,0,1,0,50330,50330,0
0022300001,2023-11-03,4,65,1610612754,1610612739,1626167_1628971_1629614_1630169_1630174,1627747_1628378_1629622_1629636_1630596,1,0,1,1,2,50330,50380,5
0022300001,2023-11-03,4,72,1610612754,1610612739,1626167_1627741_1628971_1630169_1630188,1627747_1628378_1628386_1630171_1630596,0,0,0,1,0,50380,50390,1
0022300001,2023-11-03,4,75,1610612754,1610612739,1626167_1628971_1630169_1630174_1630188,1627747_1628378_1629622_1629636_1630596,2,0,2,1,0,50390,50400,1
0022300002,2023-11-03,1,1,1610612749,1610612752,201572_203081_203114_203507_1627736,203944_1628404_1628973_1629011_1629656,9,8,17,13,9,0,2970,297
0022300002,2023-11-03,1,3,1610612749,1610612752,201572_203081_1626171_1626192_1627736,203944_1628404_1628973_1629011_1629656,3,4,7,3,6,2970,4330,136
0022300002,2023-11-03,1,7,1610612749,1610612752,201572_203081_203109_1626171_1626192,203944_1628973_1629011_1629656_1630193,1,0,1,0,1,4560,4650,9
0022300002,2023-11-03,1,9,1610612749,1610612752,201572_203081_203109_1626171_1626192,1628392_1628404_1628973_1629656_1630193,2,3,5,0,4,4650,5220,57
0022300002,2023-11-03,1,11,1610612749,1610612752,203081_203109_203507_1626171_1626192,1628392_1628404_1628973_1628978_1630193,4,3,7,4,2,5220,6100,88
0022300002,2023-11-03,1,12,1610612749,1610612752,203109_203507_1626166_1626171_1626192,1628392_1628404_1628973_1628978_1630193,0,1,1,1,0,6100,6540,44
0022300002,2023-11-03,1,15,1610612749,1610612752,203109_203507_1626166_1626171_1626192,203944_1628392_1628404_1628978_1630193,4,2,6,0,3,6570,7200,63
0022300002,2023-11-03,1,16,1610612749,1610612752,201572_203081_1626171_1626192_1627736,203944_1628404_1628973_1629011_1629656,1,0,1,0,0,4150,4160,1
0022300002,2023-11-03,2,17,1610612749,1610612752,203109_203507_1626166_1626171_1630699,203944_1628392_1628404_1628978_1630193,3,3,6,3,2,14400,15080,68
0022300002,2023-11-03,2,18,1610612749,1610612752,203109_203507_1626166_1626171_1630699,203944_1628392_1628978_1630193_1630540,4,3,7,12,2,15080,16340,126
